company_id,statement_date,total_net_sales,cost_of_revenue,gross_profit,marketing_expense,research_and_development_expenses,general_and_administrative_expenses,total_operating_expenses,operating_income,interest_expense,non-operating_income,income_before_taxes,income_tax_expense,net_income,basic,diluted,basic.1,diluted.1,revenue,selling_general_and_administrative_expenses,cost_goods_and_services_sold
567,2023-12-31,780136000.0,,,,,,1008026000.0,-227890000.0,,,-225368000.0,444000.0,-74854000.0,-0.84,-0.84,89083329.0,89083329.0,,,
568,2023-12-31,,,,6773000000.0,,1555000000.0,15530000000.0,5835000000.0,897000000.0,,5481000000.0,1192000000.0,,118.67,117.4,36140000.0,36530000.0,21365000000.0,,
569,2023-12-31,25506000000.0,,,,658000000.0,,,2317000000.0,,,2655000000.0,685000000.0,1943000000.0,1.93,1.91,,,,2611000000.0,
570,2023-12-31,94492000.0,,,,643000.0,,,-55980000.0,9306000.0,,-53186000.0,673000.0,-53859000.0,-0.4,-0.4,135451000.0,135451000.0,,72617000.0,
571,2023-12-31,,,,,,,,,983777000.0,,237084000.0,58413000.0,178671000.0,2.39,2.38,73325894.0,73523335.0,,,
572,2022-12-31,,,4580688.0,,3252236.0,,14504316.0,-9923628.0,10462.0,-2006709.0,-11930337.0,20434.0,-11909903.0,-1.47,,8100785.0,,,9364887.0,2439570.0
573,2023-12-31,589996000.0,,443203000.0,,103207000.0,71530000.0,,14348000.0,5898000.0,,60509000.0,1450000.0,52833000.0,0.87,0.81,60849000.0,72045000.0,,,146793000.0
574,2023-12-31,,,,,,,,,,,,540811.0,403780.0,0.05,0.05,7688260.0,7719699.0,,1830700.0,
575,2023-09-30,,993943000.0,138850000.0,,6600000.0,,,51657000.0,18012000.0,,,8953000.0,23812000.0,0.74,0.74,32071940.0,32258652.0,1132793000.0,87193000.0,
576,2023-12-31,,1666192.0,1439834.0,,,5140391.0,6737505.0,-5297671.0,,633216.0,-4664455.0,0.0,-4664455.0,-1.45,,3219224.0,,,,
577,2023-12-31,4146000000.0,,,,,,,130000000.0,,,-166000000.0,82000000.0,-260000000.0,-0.74,-0.74,350500000.0,350500000.0,,1736000000.0,
578,2023-12-31,5194694000.0,,1603820000.0,,,,,878825000.0,74614000.0,-53342000.0,825483000.0,211229000.0,614254000.0,19.44,19.33,31597508.0,31776901.0,,724995000.0,3590874000.0
579,2023-12-31,225180000.0,183058000.0,,,,95174000.0,-33226000.0,-68117000.0,,10575000.0,-57542000.0,-1466000.0,-56076000.0,-0.76,-0.76,73524476.0,73524476.0,,,
580,2023-12-31,17097330000.0,,6012334000.0,,,,,2176319000.0,,,1984204000.0,443649000.0,1540555000.0,12.06,11.94,127777000.0,128998000.0,,3836015000.0,11084996000.0
581,2023-12-31,,,,,,,,-1548574.0,,,,,3864125.0,,,,,,,
582,2023-12-31,,,,,18796000.0,55725000.0,,-70825000.0,,4567000.0,-66258000.0,169000.0,-66427000.0,-1.52,-1.52,43719185.0,43719185.0,,,
583,2023-12-31,,,,,,,,,37186000.0,,,0.0,-7397000.0,-0.31,-0.31,23925724.0,23925724.0,,,
584,2023-09-30,15885000.0,,10871000.0,,3679000.0,3173000.0,20786000.0,-9915000.0,,,-9529000.0,-94000.0,-9435000.0,-0.91,-0.91,10417609.0,10424187.0,,,5014000.0
585,2023-12-31,,,,,,2211000000.0,11584000000.0,6275000000.0,292000000.0,880000000.0,7155000000.0,1479000000.0,5502000000.0,36.85,36.51,149300000.0,150700000.0,11012000000.0,,
586,2023-12-31,1105432000.0,,603244000.0,,153304000.0,189938000.0,558539000.0,44705000.0,39922000.0,,17644000.0,15824000.0,1820000.0,0.03,0.03,52546406.0,53721342.0,,,502188000.0
587,2023-12-31,4671470000.0,,,,,260470000.0,,325144000.0,,,272975000.0,18561000.0,247386000.0,2.84,2.56,87230000.0,96453000.0,,,1409649000.0
588,2023-12-31,156846000.0,,81135000.0,,81591000.0,70688000.0,237357000.0,-156222000.0,30811000.0,,-179785000.0,94000.0,-178693000.0,-0.76,-0.76,245206000.0,245206000.0,,,75711000.0
589,2023-12-31,,100392000.0,40206000.0,,,35170000.0,239894000.0,-199688000.0,,-2511000.0,-202199000.0,1494000.0,-203693000.0,-3.21,-3.21,63466398.0,63466398.0,140598000.0,,
590,2022-12-31,3597000.0,,,,240764000.0,,,-287092000.0,,,-266461000.0,117000.0,-266578000.0,-3.39,-3.39,78585000.0,78585000.0,,136908000.0,
591,2023-12-31,102019000.0,52162000.0,49857000.0,,39527000.0,26965000.0,107762000.0,-57905000.0,3792000.0,,-59713000.0,0.0,-59713000.0,-1.66,-1.66,36011446.0,36011446.0,,,
592,2023-12-31,1051830000.0,20300000.0,,,,221649000.0,,53373000.0,,,5302000.0,7170000.0,-4213000.0,-0.03,-0.03,134936824.0,134936824.0,,,
593,2023-12-31,,,,,102546000.0,23589000.0,126135000.0,-126135000.0,,,,0.0,-117255000.0,-3.44,-3.44,34106923.0,34106923.0,,,
594,2023-12-31,703592000.0,,276438000.0,,19000000.0,,,118049000.0,,,121966000.0,29368000.0,92598000.0,3.16,3.14,29284.0,29456.0,,158389000.0,427154000.0
595,2023-05-31,,4893000.0,446000.0,,1584000.0,,7669000.0,-7223000.0,,134000.0,-7089000.0,51000.0,-7140000.0,-0.5,-0.5,14154269.0,14154269.0,5339000.0,6085000.0,
596,2023-12-31,,,,,,,,,36733000.0,,26036000.0,6141000.0,19895000.0,1.24,1.24,16012000.0,16026000.0,,,
597,2023-12-31,2419226000.0,514854000.0,,,746773000.0,,,158097000.0,17335000.0,,188563000.0,20918000.0,167645000.0,0.89,0.87,187834000.0,191595000.0,,937291000.0,
598,2023-12-31,,,,,9299000000.0,,,,1166000000.0,,8440000000.0,400000000.0,8025000000.0,3.88,3.86,2069000000.0,2078000000.0,45006000000.0,7772000000.0,10693000000.0
599,2023-12-31,,,,,,,,-2809965.0,,,,0.0,-6879994.0,,,,,,,
600,2023-04-29,,,349439000.0,,,,,-66446000.0,,,-89129000.0,1011000.0,-101862000.0,-1.94,-1.94,52454000.0,52454000.0,1543208000.0,357611000.0,1193769000.0
601,2023-12-31,36116000.0,,,,54032000.0,,,-215245000.0,5119000.0,-17186000.0,-232431000.0,62000.0,-232493000.0,-6.81,-6.81,34150000.0,34150000.0,,93499000.0,26550000.0
602,2022-12-31,,,,,,,,-1000944.0,,,270389.0,,47107.0,,,,,,,
603,2023-12-31,,,,,,39425000.0,,,80053000.0,,,,155478000.0,0.83,0.83,186617000.0,196315000.0,442888000.0,,
604,2023-06-30,,,,,12774000.0,6382000.0,19156000.0,-19081000.0,,-481000.0,,,-19562000.0,-14.12,-14.12,1385818.0,1385818.0,,,
605,2023-12-31,4561300.0,1444618.0,3116682.0,,,12905073.0,12912233.0,-9795551.0,,-4610711.0,-14406262.0,0.0,-14406262.0,-2.1,-2.1,6853733.0,6853733.0,,,
606,2023-12-31,,,64353234.0,,,16112243.0,,-8852403.0,1147234.0,,-9146463.0,-2978738.0,-7004009.0,-0.23,-0.23,31092850.0,31092850.0,96253736.0,,
607,2023-12-31,,,,,,4125912.0,,-4125912.0,15833.0,,,,4422350.0,,,,,,,
608,2023-12-31,527109000.0,204022000.0,323087000.0,,2700000.0,57932000.0,464075000.0,-140988000.0,8874000.0,,-152604000.0,37000.0,-152641000.0,-24.47,-24.47,6239000.0,6239000.0,,,
609,2023-12-31,,,-96230.0,,,1581474.0,3405928.0,-3502158.0,435271.0,-423552.0,,,-3925710.0,-1.44,-1.44,2726330.0,2726330.0,3184018.0,,2922085.0
610,2023-12-31,,,,,,,,,313350000.0,,227116000.0,55914000.0,171202000.0,4.16,4.14,39274291.0,39428912.0,,,
611,2023-12-31,,,,,,,,,1070284000.0,,683248000.0,152115000.0,530746000.0,8.02,8.02,65651569.0,65651569.0,,,
612,2023-12-31,,,,,61542000.0,22530000.0,84072000.0,-76196000.0,,6999000.0,,0.0,-69197000.0,-1.83,-1.83,37811984.0,37811984.0,7876000.0,,
613,2023-12-31,719188000.0,,212052000.0,,6864000.0,75341000.0,150875000.0,61177000.0,9516000.0,,49879000.0,15120000.0,26259000.0,1.08,1.08,19504542.0,19518382.0,,,507136000.0
614,2023-04-01,1657615000.0,,610572000.0,,,,,231787000.0,,,225878000.0,55325000.0,170553000.0,5.72,5.62,29805000.0,30370000.0,,378785000.0,1047043000.0
615,2023-12-31,,,,919000.0,,,,,9622000.0,,10279000.0,1575000.0,8704000.0,1.91,1.91,4562374.0,4562374.0,,,
616,2023-07-02,,716384000.0,342406000.0,,,,141606000.0,200800000.0,,-202995000.0,-2195000.0,-84243000.0,82048000.0,0.32,0.3,165508879.0,175821396.0,1058790000.0,137919000.0,
617,2023-12-31,,,,,,,,-244568.0,,,,,1484790.0,,,,,,,
618,2024-01-31,1037741000.0,,777129000.0,,248767000.0,128971000.0,726376000.0,50753000.0,,,62586000.0,-66446000.0,129032000.0,0.69,0.67,144203000.0,148586000.0,,,260612000.0
619,2023-12-31,176721000.0,,63302000.0,,3155000.0,61252000.0,89602000.0,-26300000.0,10840000.0,-10990000.0,-37290000.0,1866000.0,-39156000.0,-4.28,-4.28,9455000.0,9455000.0,,,113419000.0
620,2023-12-31,,,,,427720000.0,,,,,-19739000.0,-506016000.0,968000.0,-506984000.0,-8.37,-8.37,60558000.0,60558000.0,,295141000.0,8540000.0
621,2023-12-31,,,,,,,,,1113783000.0,,,134197000.0,541342000.0,7.53,7.52,71710265.0,71791692.0,,,
622,2023-12-31,,,,,,508000.0,,,33164000.0,,30335000.0,4570000.0,25765000.0,4.1,4.03,6281000.0,6389.0,,,
623,2023-12-31,,,,,11608000.0,4235000.0,15843000.0,-15843000.0,,-235000.0,-16078000.0,0.0,-16078000.0,-33.63,-33.63,478000.0,478000.0,,,
624,2023-06-30,6060900000.0,,,,,,,936400000.0,,,,164300000.0,630600000.0,5.36,5.3,117700000.0,119000000.0,,849000000.0,4275500000.0
625,2023-12-31,,,,,,,,-2609672.0,120229.0,,22293.0,536212.0,-513919.0,-0.06,-0.06,8551292.0,8551292.0,,,
626,2023-09-30,,1136600000.0,530200000.0,,12000000.0,,,287300000.0,66900000.0,,220400000.0,54900000.0,165500000.0,1.24,1.23,133000000.0,134100000.0,1666800000.0,216300000.0,
627,2023-07-31,1331863000.0,,657275000.0,,61365000.0,,432062000.0,225213000.0,3539000.0,,,50839000.0,174857000.0,,,49591000.0,49869000.0,,370697000.0,674588000.0
628,2023-12-31,395623000.0,,125448000.0,,,71613000.0,175659000.0,-50211000.0,6330000.0,-6320000.0,-56531000.0,185000.0,-16745000.0,-0.27,-0.27,60932225.0,60932225.0,,,270175000.0
629,2023-12-31,,,,,,54201000.0,322484000.0,,28495000.0,-18608000.0,-81279000.0,6127000.0,-6766000.0,-0.46,-0.46,25998863.0,25998863.0,,,
630,2023-12-31,,,,,,,,-2070143.0,,-460799.0,-2530942.0,18169.0,-2549111.0,-0.58,-0.58,4427788.0,4427788.0,,,
631,2023-12-31,8127000.0,5243000.0,2884000.0,,115000.0,2694000.0,5708000.0,,,,,,-2824000.0,-0.21,-0.21,13359000.0,13359000.0,,,
632,2023-11-03,251636000.0,,70357000.0,17256000.0,,,,4629000.0,579000.0,-134000.0,4495000.0,1021000.0,3474000.0,0.38,,9076832.0,,,65567000.0,181279000.0
633,2022-12-31,,,,,,,,-1523929.0,,3989294.0,2465365.0,791758.0,1673607.0,,,,,,,
634,2023-12-31,,,,,,,,,237576000.0,,93914000.0,18915000.0,74999000.0,0.85,0.85,88230681.0,88450646.0,,,
635,2023-12-31,2964500000.0,1451200000.0,1513300000.0,,294800000.0,,1076400000.0,436900000.0,16400000.0,-36800000.0,544200000.0,117700000.0,427200000.0,2.92,2.9,146.4,147.2,,729400000.0,
636,2023-12-31,,,,,,,,-5130993.0,,,,0.0,-2941403.0,,,,,,,
637,2023-12-31,446382000.0,,257000000.0,,,,,4482000.0,5128000.0,,4303000.0,-431000.0,584000.0,0.05,0.04,11928308.0,97055216.0,,252518000.0,189382000.0
638,2023-12-31,802000.0,,,,44874000.0,39842000.0,84716000.0,-83914000.0,28000.0,7392000.0,-76522000.0,-3075000.0,-73347000.0,-1.91,-1.91,38386491.0,38386491.0,,,
639,2023-12-31,,,,,,,3111000000.0,,190000000.0,,1146100000.0,275600000.0,870500000.0,3.07,3.05,279600000.0,280800000.0,4257100000.0,,
640,2023-12-31,965776000.0,,,,,,,46222000.0,,-29303000.0,,6967000.0,1718000.0,0.03,0.03,62074000.0,62074000.0,,205074000.0,714480000.0
641,2023-12-31,,,,,,,,-42551000.0,,-120183000.0,-162734000.0,1285000.0,-90141000.0,-1.5,-1.5,60134776.0,60134776.0,1218555000.0,,
642,2023-12-31,,,,,,,,,173309000.0,,,1062000.0,-15549000.0,-0.12,-0.12,127060000.0,127060000.0,415081000.0,,
643,2023-12-31,,,,,,15433000.0,,-14282000.0,,,,54000.0,3873000.0,0.16,0.16,17918270.0,17948276.0,93617000.0,,
644,2023-12-31,145800.0,,,,4034591.0,11331983.0,15366574.0,-15220774.0,,805290.0,,,-14415484.0,-3.42,-3.42,4218347.0,4218347.0,,,
645,2023-12-31,,,,,,117128000.0,817231000.0,,190733000.0,-122718000.0,,,,1.01,1.01,300977000.0,302376000.0,,,
646,2023-12-31,863454000.0,,,,,95873000.0,,,35412000.0,-35649000.0,55425000.0,18025000.0,37400000.0,0.49,0.48,76038000.0,77583000.0,,,
647,2024-01-31,471800000.0,147527000.0,324273000.0,,119863000.0,101977000.0,468965000.0,-144692000.0,,,-128472000.0,1957000.0,-129166000.0,-1.32,-1.32,98096000.0,98096000.0,,,
648,2023-12-31,,,,,,,,,22306375.0,,480378.0,-162157.0,642535.0,0.05,0.05,12891847.0,12891847.0,,,
649,2023-11-25,390136000.0,,206488000.0,,,,,-3135000.0,22000.0,,-2488000.0,683000.0,-3171000.0,-0.36,-0.36,,,,205227000.0,183648000.0
650,2023-12-31,6124529.0,5966452.0,158077.0,,,,,-4232278.0,1771942.0,,,,-4471612.0,-0.88,-0.88,5082500.0,5082500.0,,,
651,2023-12-31,,,18000.0,,5092000.0,23077000.0,28530000.0,-28512000.0,,,-28690000.0,,-29041000.0,-3.95,-3.95,7351794.0,7351794.0,18000.0,,
652,2023-12-31,,,,,,,320600000.0,106000000.0,,-9500000.0,96500000.0,29400000.0,65800000.0,1.59,1.55,41500000.0,42500000.0,426600000.0,,
653,2023-12-31,,,,,,51455000.0,168620000.0,423596000.0,2754000.0,-1047000.0,,,422549000.0,,,,,592216000.0,,
654,2023-12-31,,,,,,,,,50716000.0,,46464000.0,11620000.0,34844000.0,2.37,2.36,14706141.0,14737870.0,,,
655,2023-12-31,,,,,,,,,38998000.0,,37223000.0,8948000.0,28275000.0,3.09,3.05,9161565.0,9264307.0,,,
656,2023-12-31,14240000000.0,,9896000000.0,,,,7553000000.0,2343000000.0,265000000.0,-358000000.0,1985000000.0,393000000.0,,1.08,1.07,1453000000.0,1463500000.0,,5190000000.0,4345000000.0
657,2023-12-31,1228413000.0,266083000.0,962330000.0,,274619000.0,180738000.0,731788000.0,230542000.0,,,,-143241000.0,326787000.0,1.05,1.0,312358823.0,332503633.0,,,
658,2023-12-31,1380000.0,,,,84326000.0,,,-171782000.0,13314000.0,,,,-179053000.0,-6.15,-6.15,29129000.0,29129000.0,,83413000.0,1260000.0
659,2023-12-31,,,,,,1650755.0,,-1072589.0,97608.0,,-1032368.0,145000.0,-887368.0,,,,,14076653.0,,
660,2023-12-31,,359778.0,979850.0,12153.0,687288.0,1863916.0,5296770.0,,,12135648.0,,0.0,7818728.0,0.55,0.55,14092233.0,14092233.0,1339628.0,,
661,2023-12-31,,10208000.0,-1135000.0,,,1121000.0,,-2481000.0,63000.0,,-2824000.0,,-2824000.0,,,1494333.0,1494333.0,,,
662,2023-03-31,9639057.0,4197024.0,5442033.0,,3229879.0,,20851744.0,-15409711.0,1839159.0,,-18658143.0,,-18658143.0,-0.376,,51957841.0,,,17621865.0,
663,2023-12-31,,,,,,,70558000.0,30471000.0,,-28952000.0,1519000.0,49000.0,-26102000.0,-1.57,-1.57,16675529.0,16675529.0,688967000.0,57770000.0,
664,2023-12-31,185360000.0,,,,,,,28657000.0,,-28780000.0,-123000.0,2682000.0,3316000.0,0.13,0.13,25709343.0,25709343.0,,98826000.0,
665,2023-12-31,,,,,,,,1074700000.0,59800000.0,,1124800000.0,308800000.0,,5.52,5.0,137600000.0,154300000.0,4946700000.0,90700000.0,
666,2023-12-31,,,,,,,,-466670.0,,,,,1058806.0,,,,,,,
667,2024-02-03,,,,,,,,,,,465773000.0,126124000.0,339649000.0,5.25,5.23,64672000.0,64917000.0,9727467000.0,3288315000.0,5584060000.0
668,2023-12-31,,,,,,,,,159922000.0,,153904000.0,31339000.0,122565000.0,2.21,2.18,55432322.0,56256148.0,,,
669,2023-09-30,,,678900000.0,,,,,101000000.0,97400000.0,,-3100000.0,4600000.0,-7700000.0,-0.12,-0.12,93412000.0,93412000.0,,533400000.0,2137100000.0
670,2023-12-31,,,,,,,,,9190000.0,,18622000.0,4915000.0,13707000.0,1.47,1.47,9303000.0,9341000.0,,,
671,2023-12-31,512345000.0,,328193000.0,,13446000.0,,,-81725000.0,,-39386000.0,-121111000.0,85000.0,-156230000.0,-2.49,-2.49,62647554.0,62647554.0,,303879000.0,184152000.0
672,2023-12-31,999354000.0,775267000.0,,,,,,19899000.0,49895000.0,-90051000.0,-70152000.0,8481000.0,-197208000.0,-2.38,-2.38,89011000.0,89011000.0,,190521000.0,
673,2023-12-31,,,2568000000.0,,717000000.0,,,1160000000.0,,,991000000.0,289000000.0,625000000.0,2.68,2.67,232800000.0,234400000.0,14198000000.0,1316000000.0,11630000000.0
674,2023-06-30,,,,,,,,-987771.0,,,,,2181905.0,,,,,,,
675,2023-12-31,,,,,,,,,117181000.0,,52522000.0,12562000.0,39960000.0,1.29,1.27,27857420.0,28315587.0,,,
676,2023-12-31,,,32508000.0,,,,21369000.0,11139000.0,,-3249000.0,7890000.0,241000.0,7649000.0,0.36,0.36,21189000.0,21491000.0,,20705000.0,
677,2023-12-31,1629000.0,,,651000.0,,,,,93986000.0,,48043000.0,11380000.0,36663000.0,4.71,4.67,7587768.0,7647411.0,,,
678,2023-12-31,346256000.0,170223000.0,,,,,176689000.0,-656000.0,,,-6447000.0,177000.0,-6624000.0,-0.53,-0.53,12490914.0,12490914.0,,158377000.0,
679,2023-12-31,2496309000.0,1875716000.0,,,7613000.0,,,383059000.0,47036000.0,,321400000.0,75079000.0,245849000.0,2.68,2.68,91619156.0,91874537.0,,279694000.0,
680,2023-12-31,,,,,,1117305000.0,,,431868000.0,,2957714000.0,513461000.0,1390880000.0,1.84,1.84,755204556.0,755419936.0,8022841000.0,,
681,2023-12-30,3136381000.0,,527017000.0,,,,388568000.0,138449000.0,23746000.0,,81886000.0,33350000.0,48536000.0,5.4,5.39,8987000.0,8994000.0,,355819000.0,2609364000.0
682,2023-12-31,,,,,,51143000.0,,,1366956000.0,,255259000.0,5362000.0,246555000.0,1.43,1.43,172672038.0,172672038.0,,,
683,2023-12-31,,,1998776000.0,,,170158000.0,,,579572000.0,,,,190215000.0,1.21,1.21,156863000.0,157201000.0,3273569000.0,,
684,2023-12-31,,,,,,,,,266420000.0,,,,611951000.0,3.65,3.65,167615433.0,167615433.0,,,
685,2023-12-31,,,,,,,,,148857000.0,,145680000.0,37802000.0,107878000.0,2.69,2.67,40045208.0,40445553.0,,,
686,2023-12-31,,,,,,,,901831000.0,171247000.0,-148924000.0,752907000.0,132884000.0,620023000.0,6.12,6.12,101325000.0,101373000.0,,389891000.0,
687,2022-12-31,145000.0,,,,,,,,3409000.0,,8119000.0,2413000.0,5636000.0,0.08,0.08,72409020.0,72822912.0,,,
688,2023-12-31,343376000.0,,-82655000.0,,39530000.0,,259243000.0,-341898000.0,3955000.0,7661000.0,,5000.0,-338144000.0,-5.26,-5.26,64300099.0,64300099.0,,220344000.0,426031000.0
689,2023-12-31,,,,,,120000.0,,-1494067.0,,,4659929.0,1253240.0,3406689.0,,,,,,,
690,2023-12-31,1561122000.0,,314006000.0,,,90410000.0,432111000.0,-118105000.0,1762000.0,,-266122000.0,41720000.0,-307842000.0,-6.81,-6.81,45214000.0,45214000.0,,,1247116000.0
691,2023-11-30,42644000.0,,23647000.0,,600000.0,,31437000.0,-7790000.0,,,-8027000.0,165000.0,-8192000.0,-0.37,,21919624.0,,,,18997000.0
692,2023-12-31,,134815541.0,-189474.0,,,,16591688.0,,605430.0,18529893.0,1748731.0,4015056.0,-719789.0,-0.48,-0.27,4682151.0,8523958.0,134626067.0,16591688.0,
693,2023-12-31,252677000.0,,,,11179000.0,78026000.0,,-39824000.0,16085000.0,,-58730000.0,1602000.0,-88579000.0,-0.62,-0.62,143062000.0,143062000.0,,,
694,2023-09-30,2206785000.0,,442695000.0,,,179794000.0,,177253000.0,0.0,,182646000.0,23958000.0,158611000.0,5.23,5.16,30353000.0,30747000.0,,,
695,2023-12-31,,,,,,,,,78358000000.0,,12910000000.0,3528000000.0,9228000000.0,4.07,4.04,1930100000.0,1955800000.0,78462000000.0,,
696,2023-12-31,,,103751000.0,,29181000.0,,70294000.0,39245000.0,1021000.0,,,5137000.0,37658000.0,1.25,1.25,30185702.0,30189421.0,576354000.0,25503000.0,472603000.0
697,2023-12-31,,,,,55424000.0,19236000.0,74660000.0,-74660000.0,,,,,-67675000.0,-1.65,-1.65,1168054.0,,,,
698,2023-12-31,,,,,,,,526903000.0,170147000.0,,,89704000.0,267436000.0,47.34,45.14,5648934.0,6062331.0,,354663000.0,
699,2023-12-31,33567000.0,,,,,,,,93983000.0,,53836000.0,10453000.0,43383000.0,2.98,2.97,14563380.0,14609345.0,,,
700,2023-12-31,,,,,,87200000.0,459100000.0,,266500000.0,,367600000.0,81500000.0,286100000.0,22.09,21.99,12953424.0,13010735.0,1901900000.0,,
701,2023-06-30,6702546000.0,,,,,,,567500000.0,83861000.0,,483639000.0,98904000.0,384735000.0,16.59,16.43,23196000.0,23413000.0,,1590754000.0,
702,2023-12-31,,,,,24506000.0,13885000.0,38391000.0,-38391000.0,2595000.0,452000.0,,0.0,-37939000.0,-1.31,-1.31,28935289.0,28935289.0,,,
703,2023-05-28,12277000000.0,,,,57700000.0,388900000.0,,1464200000.0,,,901900000.0,218700000.0,683600000.0,1.43,1.42,478900000.0,480700000.0,,,9012200000.0
704,2023-06-30,,,6889000000.0,,,,,727000000.0,93000000.0,,638000000.0,376000000.0,261000000.0,1.0,1.0,261000000.0,262000000.0,205012000000.0,4834000000.0,198123000000.0
705,2024-01-02,,,,,,217449000.0,,108566000.0,,,100014000.0,-1337000.0,101351000.0,2.1,2.07,48324000.0,49050000.0,,,
706,2024-02-03,,,1262957000.0,,,,,194455000.0,,,181322000.0,9490000.0,171391000.0,4.8,4.8,34142000.0,34152000.0,,1062399000.0,1554337000.0
707,2023-12-31,,,,,,,,,34655000.0,,30618000.0,8985000.0,21633000.0,2.58,2.56,8374614.0,8453423.0,,,
708,2023-12-31,,,,,15859000.0,22216000.0,38075000.0,-38075000.0,,3718000.0,,1000.0,-34357000.0,-7.66,-7.66,4486258.0,4486258.0,,,
709,2023-06-03,3146217000.0,,1196457000.0,,,,,967726000.0,583000.0,30824000.0,998550000.0,241818000.0,758024000.0,15.58,15.52,48648000.0,48834000.0,,232207000.0,1949760000.0
710,2023-12-31,1039593000.0,,518316000.0,,177772000.0,100395000.0,492731000.0,25585000.0,,9172000.0,34757000.0,5432000.0,29325000.0,0.44,0.42,65980000.0,69320000.0,,,521277000.0
711,2023-02-28,294949000.0,,109011000.0,,24570000.0,51819000.0,133696000.0,-24685000.0,6260000.0,-6654000.0,-31339000.0,1151000.0,-32490000.0,-0.9,-0.9,36132000.0,36132000.0,,,185938000.0
712,2023-12-31,,,382268000.0,,,,298935000.0,88070000.0,43743000.0,,45117000.0,2525000.0,,1.06,1.05,37957727.0,38119461.0,,27031000.0,4003995000.0
713,2023-12-31,,,,,36448039.0,12807886.0,49255925.0,-24077859.0,,1790317.0,,,-22287542.0,-0.83,-0.83,26778360.0,26778360.0,25178066.0,,
714,2023-12-31,,,,86000000.0,,,,,296000000.0,,1914000000.0,279000000.0,1632000000.0,42.57,42.08,38300000.0,38800000.0,12008000000.0,1408000000.0,
715,2023-12-31,20968000.0,,,,108510000.0,27779000.0,142463000.0,-121495000.0,,,,0.0,-118513000.0,-2.19,-2.19,54149059.0,54149059.0,,,
716,2023-12-31,17267000.0,,,,,,,,74110000.0,,28721000.0,5337000.0,23384000.0,1.0,1.0,23240543.0,23240543.0,,,
717,2023-12-31,914242000.0,,651454000.0,,146169000.0,152757000.0,618827000.0,32627000.0,,19060000.0,51687000.0,29634000.0,36942000.0,0.27,0.19,113240139.0,114188834.0,,,262788000.0
718,2023-12-31,14900000.0,,,,74125000.0,29525000.0,103650000.0,-88731000.0,,,,,-86879000.0,-2.59,-2.59,33524197.0,33524197.0,,,
719,2023-12-31,22098000000.0,,,,617000000.0,,,2296000000.0,,,2084000000.0,644000000.0,,1.61,1.58,837300000.0,853000000.0,,3297000000.0,
720,2023-12-31,689183000.0,,,,,76807000.0,635067000.0,54116000.0,,-36011000.0,18105000.0,-100337000.0,118442000.0,1.77,1.74,66742000.0,68227000.0,,,
721,2023-12-31,3042000000.0,,2278000000.0,,2312000000.0,803000000.0,4420000000.0,-2142000000.0,,,-2061000000.0,-439000000.0,-1622000000.0,-12.43,-12.43,130616000.0,130616000.0,,,764000000.0
722,2023-03-31,2899000.0,,,,,,,,4911000.0,,,0.0,-4401000.0,-1.03,-1.03,4277709.0,4277709.0,,505000.0,
723,2023-09-30,,,,,,,,,10874000.0,,182131000.0,16324000.0,163615000.0,6.01,5.99,26833079.0,26925606.0,704460000.0,,
724,2023-12-31,,,,,,,,,16266000.0,,37356000.0,7297000.0,30059000.0,2.22,2.18,13530005.0,13816016.0,197511000.0,,
725,2023-04-30,,,,,,,2119942000.0,,51815000.0,,,140827000.0,446691000.0,11.99,11.91,37266851.0,37519695.0,15094475000.0,,
726,2023-12-31,,42767000000.0,,,2108000000.0,,,12966000000.0,,,,2781000000.0,,20.24,20.12,510600000.0,513600000.0,67060000000.0,6371000000.0,
727,2023-12-31,,,,1773000.0,,,,,97728000.0,-7180000.0,46409000.0,12300000.0,34109000.0,4.35,4.34,7828316.0,7843482.0,,,
728,2024-02-03,,,,,,,,-13801000.0,35000.0,,-13801000.0,10140000.0,-23941000.0,-1.17,-1.17,19389907.0,19389907.0,708059000.0,252742000.0,464313000.0
729,2023-12-31,,,,5887000.0,,,,,500476000.0,,403582000.0,49458000.0,354124000.0,4.88,4.86,72573025.0,72862628.0,,,
