company_id,statement_date,net_income,depreciation_and_amortization,stock_based_compensation,foreign_currency_transaction_gain_or_loss,other_noncash_income_or_expense,changes_in_other_current_assets,changes_in_accounts_payable,changes_in_inventories,changes_in_deferred_revenue,net_cash_provided_by_operating_activities,purchases_of_marketable_securities,proceeds_from_maturities_of_marketable_securities,proceeds_from_sale_of_marketable_securities,purchases_of_property_and_plant_and_equipment,payments_to_acquire_investments,payments_to_acquire_businesses,deferred_revenue,other_investing_activities,net_cash_provided_by_investing_activities,payments_of_tax_for_share_based_compensation,dividends_paid,repurchases_of_common_stock,proceeds_from_issuance_of_common_stock,repayments_of_long_term_debt,net_cash_provided_by_financing_activities,changes_in_cash_and_cash_equivalents_and_restricted_cash,cash_and_cash_equivalents_and_restricted_cash
2030,2023-12-31,288000000.0,1432000000.0,,,-20000000.0,,,-73000000.0,,1833000000.0,,,,,,0.0,,3000000.0,-668000000.0,,642000000.0,218000000.0,,780000000.0,-866000000.0,309000000.0,1113000000.0
2031,2023-12-31,152654000.0,17331000.0,2525000.0,-1582000.0,,,,73700000.0,,105774000.0,,,,6465000.0,221111000.0,,,,7262000.0,,,,,28800000.0,-133214000.0,-16251000.0,
2032,2023-12-31,-4311299.0,624004.0,299839.0,,,,186253.0,,6352.0,-3026928.0,,,,30426.0,,,6352.0,,-946502.0,,,0.0,3364300.0,,3364300.0,-609130.0,
2033,2023-12-31,1098400000.0,264300000.0,46700000.0,-5700000.0,-26800000.0,42200000.0,47800000.0,,-5400000.0,554700000.0,,,,179300000.0,,-2600000.0,-5400000.0,-3300000.0,-85400000.0,58900000.0,,-350200000.0,,500000.0,-634300000.0,-158000000.0,2395100000.0
2034,2023-12-31,218878000.0,69621000.0,39502000.0,1356000.0,-5194000.0,,-16319000.0,-1823000.0,,295986000.0,,,,110483000.0,1232863000.0,0.0,,-558000.0,-237554000.0,,,223496000.0,,16031000.0,-236380000.0,-183535000.0,514674000.0
2035,2023-12-31,,39400000.0,6534000.0,,,,,11861000.0,,43229000.0,,,,65060000.0,,,,-796000.0,-59554000.0,1511000.0,,0.0,,0.0,1892000.0,-14433000.0,4651000.0
2036,2023-12-31,-136673000.0,,14622000.0,,,,-2361000.0,,,-88348000.0,209034000.0,,283902000.0,13736000.0,,,,,61132000.0,,,,516000.0,10241000.0,-9725000.0,,49303000.0
2037,2023-06-30,-11965390.0,,512796.0,,,,,-9600978.0,77138.0,9211269.0,,,,140813.0,,,77138.0,,-140813.0,,,,,,-7153620.0,1913695.0,3735642.0
2038,2023-12-31,-9954020.0,271746.0,2321380.0,,,,274595.0,81450.0,,-7131578.0,,,,240825.0,,,,,-522946.0,216264.0,,,,,-216264.0,-7870788.0,
2039,2023-12-31,6748069.0,,,,,,,,,-948006.0,,,,,,,,,-251250000.0,,,,245600000.0,,252473671.0,,275665.0
2040,2023-12-31,1358000000.0,1125000000.0,217000000.0,,,,,,2000000.0,2149000000.0,,,,,,876000000.0,2000000.0,-5000000.0,-1603000000.0,,,992000000.0,,,-382000000.0,160000000.0,
2041,2023-12-31,778700000.0,459100000.0,51900000.0,-5100000.0,-8300000.0,,-23900000.0,-117300000.0,,,,,,,,963000000.0,,-300000.0,,,,263000000.0,,1518000000.0,-337500000.0,-17500000.0,1595500000.0
2042,2023-12-31,-1226218.0,,,,,,,,,-2089180.0,,,,,75000.0,,,,11389930.0,,,,,,-9424965.0,-124215.0,156425.0
2043,2023-12-30,-304710000.0,32791000.0,36056000.0,,,,-4604000.0,-125710000.0,,-114793000.0,,,,2862000.0,,0.0,,233000.0,-3095000.0,2802000.0,,0.0,,,185370000.0,69938000.0,187887000.0
2044,2023-12-31,15415000.0,320000000.0,57455000.0,,,,2759000.0,50958000.0,,314913000.0,,,,73487000.0,,,,,-83487000.0,9680000.0,,247019000.0,,,-327052000.0,-96900000.0,71870000.0
2045,2023-12-30,-9570000.0,,,,,,641000.0,-644000.0,-1723000.0,-6745000.0,,,,109000.0,,,-1723000.0,,-109000.0,87000.0,,,,,-5000.0,-6888000.0,
2046,2023-12-31,,776159000.0,73799000.0,-36799000.0,,,,,,1113567000.0,,,,1339223000.0,,41849000.0,,,-1444356000.0,,,,,,425666000.0,80992000.0,222789000.0
2047,2023-12-31,17192776.0,765180.0,2186909.0,-148842.0,,,-216436.0,7468170.0,615636.0,13465012.0,,,,7440510.0,,,615636.0,,-8007167.0,610348.0,13222907.0,,,,-13656511.0,-8198666.0,49762198.0
2048,2023-12-31,-308792.0,,,,,,,,,-83200.0,,,,,,,,,-69000000.0,,,,,,69740177.0,,656977.0
2049,2023-12-31,-76429000.0,100000.0,5530000.0,,,,-3741000.0,,,-73462000.0,,,,89000.0,,,,,-89000.0,,,,0.0,,239379000.0,165828000.0,360616000.0
2050,2023-06-30,4660000.0,,327000.0,,,,,,,2766000.0,18205000.0,23601000.0,,2250000.0,,,,,-57119000.0,,1269000.0,,,,-10470000.0,,10988000.0
2051,2023-12-31,-17227000.0,,7658000.0,,-1340000.0,,,,,262170000.0,,,,,,0.0,,,-1712000.0,4739000.0,,,,,-253743000.0,6715000.0,50732000.0
2052,2023-12-31,-123406000.0,16300000.0,77204000.0,,,,-1973000.0,-979000.0,255000.0,-50101000.0,,,,40424000.0,,,255000.0,,-1209000.0,0.0,,,,0.0,8820000.0,-42659000.0,36173000.0
2053,2023-12-31,-1002239000.0,1200000.0,32005000.0,,,,,,,183427000.0,,,,273000.0,,,,,-1026318000.0,,,,,,277160000.0,-565784000.0,92154000.0
2054,2023-12-31,-11099488.0,,459666.0,,,,1466375.0,,,-5807550.0,,,,19478.0,,,,,-7228383.0,,,,,,70889.0,,2343666.0
2055,2023-12-31,-51755000.0,10553000.0,13652000.0,,,1955000.0,-6123000.0,,,-51393000.0,,,,6305000.0,,,,,-12124000.0,178000.0,,,105000.0,,23844000.0,-39673000.0,42266000.0
2056,2023-06-30,-6098603.0,,,-324225.0,,,10574989.0,-7108449.0,,-7581759.0,,,,1020768.0,,,,,-10154475.0,,3362639.0,,,,-16443844.0,-34180078.0,40300573.0
2057,2023-12-31,1798000000.0,,592800000.0,-8500000.0,,,41700000.0,712500000.0,,1813800000.0,,2690100000.0,230300000.0,,,8900000.0,,,-360100000.0,164700000.0,,416300000.0,,,-287600000.0,1169400000.0,2770100000.0
2058,2023-12-31,6073475.0,,,,,,91139.0,,,-363115.0,,,,,,,,,-147123927.0,,,,141250000.0,,148150365.0,663323.0,671628.0
2059,2023-09-30,6027755.0,697943.0,,,,,628430.0,834917.0,125120.0,2096174.0,,,,298373.0,,35860000.0,125120.0,,-36158373.0,,,,,,19908846.0,-14153353.0,3097193.0
2060,2023-12-31,16678000.0,,1988000.0,,,,,,,26247000.0,107904000.0,140712000.0,14974000.0,,,,,,-73490000.0,,,3026000.0,,,38993000.0,-8250000.0,
2061,2023-12-31,-19417000.0,,1079000.0,,,,7591000.0,-1042000.0,1605000.0,-8940000.0,,,,,,,1605000.0,,-806000.0,,,,,7895000.0,7754000.0,-1992000.0,3463000.0
2062,2023-12-31,882466000.0,,129841000.0,,,,,,,1155737000.0,,,,,,3800000.0,,0.0,54157000.0,,,606188000.0,,7800000.0,-588881000.0,,1319599000.0
2063,2023-12-31,-139674000.0,,52832000.0,,,,1057000.0,26348000.0,,-124199000.0,,,,269000.0,415269000.0,,,,105541000.0,,,,0.0,,17810000.0,-848000.0,149517000.0
2064,2023-12-31,90650000.0,98841000.0,23283000.0,,-4379000.0,,-520000.0,30178000.0,,180213000.0,,,,119938000.0,,43602000.0,,,-163367000.0,3098000.0,,,,,-18014000.0,-598000.0,23674000.0
2065,2023-03-31,-14855000.0,,2890000.0,,7000.0,,,2861000.0,,-4836000.0,,,,528000.0,,,,,-1874000.0,83000.0,,884000.0,,,-372000.0,-7082000.0,16727000.0
2066,2023-12-31,21686000.0,,425000.0,,,,,,,7426000.0,20339000.0,,,9186000.0,,0.0,,,-6699000.0,,11048000.0,959000.0,,,-12007000.0,-11280000.0,24031000.0
2067,2023-12-31,-112642000.0,,27021000.0,,,,3036000.0,,823000.0,-103756000.0,,,10200000.0,2966000.0,290541000.0,,823000.0,,72658000.0,,,,1113000.0,,1113000.0,-33587000.0,251451000.0
2068,2023-12-31,96923000.0,55763000.0,28357000.0,,169000.0,42410000.0,,52118000.0,,124971000.0,,,,26884000.0,,0.0,,-4348000.0,-23308000.0,,,0.0,3674000.0,0.0,-3508000.0,100042000.0,302049000.0
2069,2023-12-31,-38371000.0,,784000.0,,-2267000.0,,2223000.0,,,-39330000.0,,,,13000.0,41179000.0,,,,23336000.0,,,,1034000.0,,1034000.0,-15021000.0,
2070,2023-12-31,410500000.0,109200000.0,20200000.0,7000000.0,-37100000.0,,26300000.0,34400000.0,23100000.0,,,,,,,79300000.0,23100000.0,4000000.0,-181000000.0,7200000.0,,60000000.0,,2200000.0,-432300000.0,-72000000.0,489900000.0
2071,2023-12-31,,,69000000.0,-39000000.0,,,,-360000000.0,,3539000000.0,,,,455000000.0,,0.0,,2000000.0,-403000000.0,,,1500000000.0,53000000.0,,-2782000000.0,357000000.0,1065000000.0
2072,2023-12-30,-12190000.0,1402000.0,4373000.0,0.0,,,-5810000.0,13792000.0,-2770000.0,-35073000.0,,,,,,0.0,-2770000.0,,18281000.0,1739000.0,,,1365000.0,,-624000.0,-17549000.0,
2073,2023-12-31,8862477.0,,,,,,,,,-658788.0,,,,,,,,,172274717.0,,,172774717.0,,,-171974717.0,-358788.0,276777.0
2074,2023-12-31,-4414640.0,,,-17539.0,,,,,,-1830333.0,,,,,,,,,240349972.0,,,,,,-238899972.0,-380333.0,98676.0
2075,2023-12-31,3416614.0,,,,,,1964281.0,,,-913565.0,,,,,,,,,211918105.0,,,211918105.0,,,-211318105.0,,148349.0
2076,2023-12-31,-3235124.0,19753.0,104600.0,,,66995.0,,-199124.0,,-2604645.0,,,,878205.0,,,,,-878205.0,,,,1322885.0,,924100.0,-2557499.0,
2077,2023-12-31,-14792886.0,1252539.0,,,,,2187663.0,-84912.0,,-3820772.0,,,,383729.0,,,,,-1869529.0,,,,5439571.0,,5625009.0,,378961.0
2078,2023-12-31,-15859000.0,,,,,,,,,237787000.0,,,,,,,,,-536803000.0,,,,109104000.0,,218872000.0,-80144000.0,198637000.0
2079,2023-12-31,5269000.0,113430000.0,,,,,,,,129621000.0,,,,,,,,-449000.0,-79718000.0,1583000.0,57491000.0,0.0,5165000.0,,-87902000.0,-37999000.0,99763000.0
2080,2023-12-31,-198643000.0,,18685000.0,,,,6471000.0,,,-173164000.0,,,,615000.0,,,,,280684000.0,,,1000.0,240000.0,,1045000.0,108565000.0,200641000.0
2081,2023-12-31,-333700000.0,182800000.0,114600000.0,,97300000.0,,-621700000.0,,,1300800000.0,,,,164300000.0,,,,-46200000.0,-244300000.0,,,187500000.0,,,-585400000.0,,1931600000.0
2082,2023-12-31,4018393.0,,,,,,-32419.0,,,-605726.0,,,,,,,,,207648864.0,,,,,,-207089096.0,-45958.0,24278.0
2083,2023-12-31,-7349360.0,713135.0,,,,,-532382.0,,-3373383.0,-4832317.0,,,,131722.0,,-640781.0,-3373383.0,,18816439.0,136242.0,,,,,-1138354.0,12845768.0,37446728.0
2084,2023-09-29,665777000.0,,74337000.0,,,,166194000.0,,,974763000.0,,,,137486000.0,,,,,-145663000.0,24249000.0,,265714000.0,47782000.0,4486679000.0,-1086410000.0,-224762000.0,
2085,2023-10-01,130826000.0,62287000.0,11205000.0,,,,-1692000.0,-1367000.0,,215006000.0,,,,74954000.0,,0.0,,-3065000.0,42219000.0,1593000.0,35890000.0,90029000.0,263000.0,,-207358000.0,49867000.0,
2086,2023-12-31,-41300000.0,2013000.0,2112000.0,,,,-855000.0,2165000.0,,-33242000.0,,,,,,,,,,,,,,,34227000.0,1000000.0,6469000.0
2087,2023-12-31,38406000.0,8585000.0,8027000.0,,,,9595000.0,-27972000.0,,66404000.0,,,,8906000.0,,,,,-8907000.0,3070000.0,,,,0.0,-72288000.0,,72554000.0
2088,2023-12-31,-110086000.0,,101000000.0,916000.0,1673000.0,,9352000.0,,23939000.0,35964000.0,,,,2934000.0,750000.0,18797000.0,23939000.0,-5000.0,-22476000.0,,,,,,5321000.0,18888000.0,250809000.0
2089,2023-12-30,-7812000.0,1452000.0,14000.0,,,,,,,1463000.0,,,,,,,,,-155000.0,,,,792000.0,,-1435000.0,-110000.0,5000.0
2090,2023-12-31,-58293000.0,,20005000.0,,,,277000.0,,,-50575000.0,317344000.0,,,1850000.0,,,,,-41194000.0,,,,,,59548000.0,,
2091,2023-12-31,414832000.0,30400000.0,226841000.0,8787000.0,-11343000.0,,9603000.0,13420000.0,-463000.0,1092007000.0,,,,23962000.0,390100000.0,0.0,-463000.0,,-163062000.0,50952000.0,,269761000.0,,,-305254000.0,624828000.0,1506310000.0
2092,2023-12-31,-79978000.0,215628000.0,32100000.0,,-10818000.0,,,,,183372000.0,,,,,,,,,-98179000.0,,,335313000.0,,,-158825000.0,-73632000.0,200441000.0
2093,2023-12-31,728287000.0,737954000.0,79189000.0,,,,-48346000.0,,,1744618000.0,,,,1862431000.0,,85000000.0,,,-1685215000.0,,173898000.0,159576000.0,,0.0,-57986000.0,1417000.0,
2094,2023-12-30,135700000.0,,7100000.0,,,,7300000.0,-19400000.0,5000000.0,215000000.0,,,,19000000.0,,1000000.0,5000000.0,,-19900000.0,,,,,,-102400000.0,93300000.0,171700000.0
2095,2023-08-31,818000000.0,924000000.0,,,-13000000.0,,,-370000000.0,,1734000000.0,,,,1030000000.0,,29000000.0,,36000000.0,-723000000.0,36000000.0,45000000.0,487000000.0,,,-680000000.0,326000000.0,1804000000.0
2096,2023-12-31,-310000000.0,621000000.0,39000000.0,,,,,,-145000000.0,400000000.0,474000000.0,,489000000.0,,,131000000.0,-145000000.0,-1000000.0,-1378000000.0,,,,53000000.0,,1107000000.0,129000000.0,1317000000.0
2097,2023-06-29,62857000.0,20513000.0,3565000.0,,,,-5036000.0,-32159000.0,,124655000.0,,,,20732000.0,,,,56000.0,-24287000.0,379000.0,54934000.0,,,,-98835000.0,1533000.0,1948000.0
2098,2023-12-31,582600000.0,,11400000.0,600000.0,-6600000.0,,-32100000.0,-26900000.0,,,,,,,,100000.0,,,,1700000.0,12800000.0,5100000.0,,,-354100000.0,410200000.0,483300000.0
2099,2023-09-30,1849000000.0,848000000.0,111000000.0,28000000.0,123000000.0,,,81000000.0,,,,,,,,726000000.0,,-49000000.0,-1184000000.0,37000000.0,,625000000.0,,,-2174000000.0,-1142000000.0,
2100,2023-08-31,-20626.0,,,,,,,-2293265.0,,5596140.0,,,,223916.0,,,,,-256166.0,,,,,,-5740741.0,-400767.0,83696.0
2101,2023-11-30,,112201000.0,45360000.0,,99784000.0,,,,,-1933626000.0,,,,1155000.0,,,,0.0,-12204000.0,,,169402000.0,,1282369000.0,1060124000.0,-830795000.0,9830758000.0
2102,2023-12-31,62445000.0,140192000.0,18403000.0,1614000.0,,,-176000.0,-119560000.0,,345188000.0,,,,98332000.0,1206000.0,,,,279174000.0,1638000.0,,0.0,,684766000.0,-563157000.0,68279000.0,289147000.0
2103,2023-12-31,392000000.0,22900000.0,77400000.0,,5700000.0,,,,,441600000.0,,,,10800000.0,,,,,-328900000.0,,,,,,-151900000.0,-8300000.0,1168100000.0
2104,2024-02-03,36201000.0,,3762000.0,,,,1797000.0,2674000.0,,63313000.0,,,,10689000.0,,,,,-16934000.0,,,,,,-71260000.0,-24881000.0,
2105,2023-09-30,78906000.0,63141000.0,5318000.0,,-323000.0,,,-9475000.0,,172279000.0,,,,104737000.0,,0.0,,0.0,-93240000.0,,53877000.0,,15212000.0,,-66845000.0,14400000.0,
2106,2023-06-30,366646000.0,,28611000.0,,,,-6277000.0,,,381559000.0,,,,39179000.0,1000000.0,229628000.0,,,-409673000.0,8505000.0,147237000.0,25000000.0,12371000.0,650060000.0,-8430000.0,,12243000.0
2107,2023-12-31,225400000.0,,3400000.0,-10600000.0,,,,,,575800000.0,,,,,,13600000.0,,4200000.0,-290400000.0,30600000.0,,61600000.0,,,-374300000.0,-82600000.0,663400000.0
2108,2023-12-31,5158000.0,,596000.0,,,,,,,18004000.0,,35538000.0,156011000.0,612000.0,,,,,144836000.0,6000.0,3108000.0,,,,-125434000.0,37406000.0,99005000.0
2109,2023-12-31,35153000000.0,7486000000.0,1162000000.0,-366000000.0,,,,1323000000.0,,22791000000.0,,,,4543000000.0,10906000000.0,0.0,,-12000000.0,878000000.0,,,5054000000.0,,1551000000.0,-15825000000.0,7732000000.0,21859000000.0
2110,2023-12-31,310200000.0,194700000.0,279400000.0,,,,,484400000.0,361000000.0,872800000.0,155000000.0,217300000.0,31900000.0,,,,361000000.0,5800000.0,-67600000.0,,280800000.0,397600000.0,61900000.0,0.0,-618800000.0,186600000.0,1084300000.0
2111,2023-12-31,-3373794.0,,944383.0,,,,,,,-1567562.0,,,,29049.0,,,,,-89049.0,,,,5650000.0,,5751095.0,4094484.0,5075609.0
2112,2023-12-31,-513050000.0,30493000.0,93636000.0,,,573000.0,,,,-313831000.0,,,,30597000.0,,0.0,,,80304000.0,,,,6918000.0,,288239000.0,54712000.0,204779000.0
2113,2023-12-31,77712000.0,38776000.0,820000.0,,,,,,11149000.0,103849000.0,,79000000.0,0.0,6182000.0,,,11149000.0,,-99143000.0,,,,,53491000.0,40761000.0,45467000.0,90770000.0
2114,2023-09-29,19534000.0,,2446000.0,,,5444000.0,,28381000.0,,41713000.0,,,,,,,,,-48374000.0,,,444000.0,266000.0,,-12732000.0,-17949000.0,111854000.0
2115,2023-12-31,49552000000.0,,3117000000.0,,-4301000000.0,,,,,12974000000.0,115499000000.0,53744000000.0,108434000000.0,,,9920000000.0,,16740000000.0,67643000000.0,,13463000000.0,9824000000.0,,,-25571000000.0,56917000000.0,624151000000.0
2116,2023-03-31,2419623.0,2430692.0,413900.0,,,,942345.0,4401654.0,,10807134.0,,,,722770.0,2200000.0,,,,-13775151.0,,2484127.0,,,,-3953339.0,-7171885.0,19411603.0
2117,2023-12-31,-107684000.0,,9116000.0,,,,,,,87953000.0,197360000.0,139867000.0,34537000.0,6434000.0,,,,,16732000.0,1734000.0,,,0.0,,-21115000.0,83570000.0,359949000.0
2118,2023-12-31,-64465000.0,1108000.0,5211000.0,,-419000.0,,2381000.0,,,-52067000.0,,,,,,,,,-267000.0,960000.0,,,,,100971000.0,,87304000.0
2119,2023-12-31,-12616408.0,135251.0,6645891.0,,,-167790.0,,,,-3783473.0,,,,4339.0,100000.0,,,,-190998.0,,,,2829395.0,,4547623.0,573152.0,
2120,2023-10-31,-835576.0,593600.0,,,,,,-265675.0,,652083.0,,,,857760.0,,,,,-857760.0,,,,,,423781.0,218104.0,
2121,2023-12-31,-76827.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,2024-02-03,134000000.0,586000000.0,52000000.0,,71000000.0,,40000000.0,61000000.0,,621000000.0,,,,,,,,-31000000.0,-571000000.0,,,1000000.0,,0.0,-109000000.0,-59000000.0,
2123,2023-12-31,934000000.0,,107000000.0,,,,,,,5310000000.0,,,6800000000.0,,,,,-623000000.0,-592000000.0,,,306000000.0,,351000000.0,-6328000000.0,-1610000000.0,2691000000.0
2124,2023-12-31,-9752197.0,8582203.0,1737682.0,,,,-1381836.0,,301095.0,14677589.0,,,,4999070.0,,,301095.0,,-6187835.0,,,3833.0,,,174121.0,8663875.0,19214292.0
2125,2023-12-30,951000000.0,419000000.0,96000000.0,,-40000000.0,,-340000000.0,-139000000.0,,1645000000.0,15000000.0,,64000000.0,677000000.0,,,,-2000000.0,-562000000.0,,,170000000.0,60000000.0,780000000.0,-1110000000.0,-25000000.0,274000000.0
2126,2023-12-31,-14099000.0,9000.0,3854000.0,,,,-2941000.0,,,-16209000.0,,,,0.0,,,,,331000.0,,,,8561000.0,,8468000.0,-7410000.0,5858000.0
2127,2023-06-30,451465.0,,,,,,,,,-778606.0,,,,,,,,,57472401.0,,,58312401.0,,,-57137401.0,-443606.0,
2128,2023-12-30,116069000.0,33297000.0,9765000.0,,-4612000.0,,-19896000.0,-14085000.0,,165545000.0,,,,31850000.0,,905000.0,,-328000.0,-30790000.0,3915000.0,,,0.0,,-111111000.0,26728000.0,106453000.0
2129,2023-12-31,-42199000.0,303000.0,7463000.0,,4323000.0,,-1904000.0,-7544000.0,,-27927000.0,,,,,,,,,-429000.0,,,,18536000.0,,8506000.0,-19850000.0,
2130,2023-12-31,47200000.0,108600000.0,16100000.0,,,,,-48200000.0,,211900000.0,,,,,,,,,-128200000.0,1800000.0,50400000.0,,,,-54300000.0,29400000.0,100700000.0
2131,2023-04-30,-92907000.0,718000.0,,90000.0,,,1107000.0,,,-75261000.0,98246000.0,,,1196000.0,,,,,41415000.0,,,,56582000.0,,58116000.0,25506000.0,
2132,2023-12-31,-154100000.0,101500000.0,16500000.0,2900000.0,-1000000.0,,,,,,,,,,,103000000.0,,,,2600000.0,,22200000.0,,0.0,,-118800000.0,158900000.0
2133,2023-10-31,-11132772.0,,0.0,,,,,3318668.0,-44973.0,-2973254.0,,,,3480.0,,,-44973.0,,-315769.0,,,,,,136789.0,,533659.0
2134,2023-11-30,590177000.0,,34612000.0,,,,,-426812000.0,,1082699000.0,,,,35468000.0,,,,,-58062000.0,14238000.0,,411438000.0,,,-627493000.0,,727342000.0
2135,2023-12-29,-265000000.0,141000000.0,,,-46000000.0,,-49000000.0,,82000000.0,331000000.0,,,,80000000.0,39000000.0,0.0,82000000.0,11000000.0,-70000000.0,,,138000000.0,5000000.0,,-359000000.0,-85000000.0,304000000.0
2136,2023-03-31,,,113000000.0,,,,282000000.0,,,781000000.0,,,,,,,,-7000000.0,-835000000.0,19000000.0,,,,,-141000000.0,-294000000.0,1860000000.0
2137,2023-12-31,2181000000.0,,116000000.0,,-6000000.0,,,-182000000.0,,1329000000.0,,,,425000000.0,,,,-4000000.0,-784000000.0,62000000.0,1142000000.0,706000000.0,0.0,,-832000000.0,,267000000.0
2138,2023-06-30,55831000.0,32416000.0,6914000.0,,-33000.0,,20448000.0,50234000.0,,-13804000.0,,,,89367000.0,,,,95000.0,-90467000.0,1417000.0,,0.0,,,99179000.0,-5987000.0,43864000.0
2139,2023-12-31,36400000.0,33900000.0,9700000.0,-1500000.0,-1800000.0,,,,,76700000.0,,,,,,0.0,,800000.0,-14100000.0,1800000.0,,,,,-59600000.0,5200000.0,167600000.0
2140,2023-04-30,738000.0,,886000.0,,,,,-1907000.0,,-3790000.0,,,,,,,,,-4148000.0,,,,,121000.0,14931000.0,6921000.0,13815000.0
2141,2023-12-31,222935000.0,211156000.0,14941000.0,,3338000.0,,-18271000.0,-7694000.0,,540228000.0,,,,,,37500000.0,,,-413149000.0,3908000.0,,112803000.0,,350000000.0,-175079000.0,-48000000.0,32577000.0
2142,2023-12-31,967000000.0,89000000.0,121000000.0,,,,,,,2903000000.0,2160000000.0,3225000000.0,1752000000.0,,,0.0,,,1417000000.0,,911000000.0,0.0,1000000.0,5052000000.0,-4266000000.0,54000000.0,941000000.0
2143,2023-10-31,,,135000000.0,,-4000000.0,,-62000000.0,148000000.0,551000000.0,1408000000.0,,,,196000000.0,7000000.0,85000000.0,551000000.0,,-288000000.0,49000000.0,,702000000.0,,,-687000000.0,431000000.0,2488000000.0
2144,2023-06-30,933000.0,,,,,,,,,1152000.0,4974000.0,2836000.0,,,,,,,-39484000.0,,,,,,20676000.0,,8167000.0
2145,2023-12-31,61075000.0,5012000.0,17747000.0,,-724000.0,,,,,91465000.0,,,,7763000.0,,,,,-4862000.0,,,75024000.0,,,-86605000.0,-2000.0,119000.0
2146,2023-12-31,,,1639000.0,,,,,,859000.0,-26186000.0,6467000.0,,,,,13633000.0,859000.0,-39000.0,6457000.0,450000.0,,3204000.0,,,-39963000.0,-59734000.0,17498000.0
2147,2023-04-30,209529000.0,68335000.0,36285000.0,,,,,,,343894000.0,,,,70382000.0,,254750000.0,,,-323477000.0,22232000.0,,95463000.0,,,-152180000.0,-134046000.0,844024000.0
2148,2023-12-31,20066000.0,182869000.0,5914000.0,,,,10166000.0,4583000.0,6600000.0,266326000.0,,,,219795000.0,,,6600000.0,75000.0,-218421000.0,,,,,1243981000.0,-62774000.0,-14869000.0,5562000.0
2149,2023-12-30,2855000000.0,961000000.0,141000000.0,-73000000.0,,-139000000.0,-295000000.0,106000000.0,,3976000000.0,,,,1013000000.0,,0.0,,-66000000.0,-916000000.0,,1965000000.0,455000000.0,,848000000.0,-2678000000.0,363000000.0,1404000000.0
2150,2023-12-31,-20974000.0,17385000.0,10526000.0,,,,1491000.0,26279000.0,,-27046000.0,,,112904000.0,16878000.0,,0.0,,,41677000.0,,,,0.0,,7301000.0,22565000.0,33027000.0
2151,2023-12-31,654273000.0,507265000.0,33054000.0,,,,,,,1071607000.0,,,,,,0.0,,,-136983000.0,16293000.0,654358000.0,,,,-300696000.0,633928000.0,783757000.0
2152,2023-12-31,-147765000.0,5769000.0,83025000.0,,347000.0,,-2640000.0,,,-59273000.0,590610000.0,504449000.0,155418000.0,267000.0,,,,,66490000.0,273000.0,,0.0,2008000.0,,8916000.0,16168000.0,71404000.0
2153,2023-12-31,-6168346.0,,832597.0,,,,,,,-11326850.0,,,99917.0,1827202.0,,,,,9461700.0,,0.0,,,,-1116080.0,,8976998.0
2154,2024-02-03,-27751000.0,,1186000.0,,,,,-9981000.0,,-14476000.0,,,,4779000.0,,,,,-4631000.0,,,0.0,,,17741000.0,,
2155,2023-12-31,-50686601.0,729412.0,4427073.0,-44020.0,,,,11581138.0,,-21687926.0,,,,,,,,,-6594449.0,,,,0.0,,11248614.0,-17033761.0,753398.0
2156,2023-12-31,3732261000.0,,618469000.0,,-101539000.0,,,,,-1493812000.0,,,6687271000.0,,,,,,-3882936000.0,,,289844000.0,0.0,12763783000.0,12774088000.0,7422750000.0,20808120000.0
2157,2023-06-30,3387277000.0,415113000.0,171424000.0,-233000.0,,,-144661000.0,749047000.0,237683000.0,3669805000.0,1441933000.0,1134182000.0,124620000.0,341591000.0,,27144000.0,237683000.0,,-482571000.0,94806000.0,732600000.0,1311864000.0,124847000.0,1087250000.0,-2830289000.0,342957000.0,1927865000.0
2158,2023-12-30,110000000.0,66000000.0,8000000.0,,0.0,,167000000.0,-86000000.0,,422000000.0,,,,150000000.0,,,,,-146000000.0,,,,,,-188000000.0,89000000.0,89000000.0
2159,2023-09-30,57148000.0,28857000.0,,,,,,35755000.0,,173404000.0,,,,44406000.0,,36881000.0,,,-91338000.0,,,69210000.0,,,-111876000.0,-26135000.0,529402000.0
2160,2023-12-31,-46366000.0,4717000.0,29980000.0,728000.0,,,,,,-8303000.0,47708000.0,,,2607000.0,,,,,-1583000.0,,,,,,109000.0,-9049000.0,36784000.0
2161,2023-12-31,19200000.0,72800000.0,3000000.0,,,,,9000000.0,,115600000.0,,,,57100000.0,,,,,-39700000.0,,,,-400000.0,,-20800000.0,55100000.0,112500000.0
2162,2023-12-31,1764000000.0,753000000.0,169000000.0,,-30000000.0,,,-290000000.0,,3542000000.0,,,,,,0.0,,-8000000.0,-418000000.0,,1588000000.0,225000000.0,,475000000.0,-2374000000.0,666000000.0,1093000000.0
2163,2023-12-31,2391000000.0,2250000000.0,,,,-108000000.0,-201000000.0,-188000000.0,,6491000000.0,,,,2317000000.0,,,,4000000.0,-4175000000.0,,,522000000.0,,,-3014000000.0,-698000000.0,96000000.0
2164,2023-12-31,-272100000.0,,,,,,,,,-134200000.0,447400000.0,,,,,0.0,,20900000.0,107900000.0,,80100000.0,0.0,,,-122000000.0,-148300000.0,64100000.0
2165,2023-06-30,118459000.0,134025000.0,24657000.0,3900000.0,,,,-17582000.0,,257945000.0,,,,94385000.0,,,,-126000.0,-89230000.0,,,49290000.0,,0.0,-143108000.0,20435000.0,106021000.0
